token_address,receiver,amount
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcb0b3fba44676ae1ade8dc211d43ded01f0513fa,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcbf8168418e618c57ea52a6128cddbc096d3db37,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcd763667cd74543bd05c19386347441d3d3f6392,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xce01c2c115c5f7d8c829e270bdfbd648da6b09b6,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcf0afa96743819d52515bff99635a7978f2a856f,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd0cf0a50568d84842a2995ef6d94577c3da5f777,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd2b6a7870c590674be5e3eb659b1833664e8226a,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd3fe68d8b606205eddce2d9a6e5839e82ecb24eb,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd48f1a44e56526e96a983ff750559aa365810d5a,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd4e84e1a4907190e3f9718adfbd1f00b0b9be7d8,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd51ac72808d70529cd0b32adbe3f6dd84866341c,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd65370c5565f2bea121f3c22823233f98a4be793,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd699661d340020fac955b227a913cd58aca68bf2,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd798428e860465e08b522f8440f707593e6d22c6,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd8a7b7b40c115066b745675812e90f4cf25da5ed,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd99b7858eabe8b48aee66742245f48f9533105bc,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdaf584854eaefd27000ef3bfff4407bd3115a7ba,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdc5bb4f6126a5ed7d99af7e56387db717c1042bd,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdd7487597c5ba381e42faf560875dc14ea56cb34,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdd7ec43863408cd689bba63260cce5926fe80c7d,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xddf4433f004acce1edeab1e01fec8f21c8513e68,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xde0aef70a7ae324045b7722c903aaaec2ac175f5,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xde2f2aed377e8e9a015a2a91954545aac38fd83a,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe024d0f8b612fa88d5678e279ea236403868f1f6,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe103abfa0f867e53cef1ad2cb0dcbc193b385a93,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe107a20ce3836329a3c310e9a2da812cfb177f72,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe25d56df6edbcc226b611cb95fddeff9cd6d88b6,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe26edca05417a65819295c49fc67272ab247d791,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe36d639a953f563e129ef289a04818bb04a2bcbe,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe37540cf9fef6e7eb1cb8ecddd7f3a92b6a300bd,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe43ba3c15ffe3e33d8d8cd395a7ba1631ee73bc6,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe4664cb4dcceb441d816cf80c0f9758036222aad,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe62476c1c71fc06e1d466fed950c17876193f4cc,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe6414ce40a6231851788ad8fa3113ca2ba91ed17,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe69db69865b88614d2d98fb3160d451dacd51683,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe8812ec6038bf0966fd79b1bb68b14e57e46fafb,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xed9376094ce37635827e0cfddc23bfbb6d788469,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf14662b6b7edfebe645d783afef03a6ce615dfe0,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf18da2faba96793f02264d1a047790002f32010f,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf4e262a2165527727cb51e6ecc0b103f14ac4cfc,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf56036f6a5d9b9991c209dcbc9c40b2c1cd46540,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf740094c0974cafc66a99d397cebb0012551ad33,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf7f7d74ce9fc6626d629c6e90d9aaa359417dcb5,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfb8aeceb6a63c595b01c728e362ea1bc0f8a5ab3,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfccd515d395fcc855fa56ae273d7837a2db57b7c,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfe57e3be5fb69aceefc65152905fc99262f1402c,5
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xff4944f8809ec48d8acc655ff83770cbd4c3a02a,5
