token_address,receiver,amount
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xabe780bdc3872b4dec16bd44b2bb999f9151ae28,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xad1819cc1a6dbcfe293b49e1930ec0f8c872a2cd,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xaebcc707edac413af8782c5bb1a29a6b2d904719,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb0812e0006470fe99f71165fc7c1a2312f7b90f2,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb4ec60de5ee53988e98f596655ef0b7110bb8d95,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb5c46131b4d8d13e4c0e476b9a2ea5b43945891e,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb67620e8c9e19592b616942f895153e2dcf9ccb6,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb84848ce4a46a44f06864b5decc2fe07b842cf30,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xb970c89c27380363626d44f84e2844617e9ff969,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xbcff81420d024627edd07ab9468aff7881805d57,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xbda23d50dc2a7f5730fff8175c8cd4667af815dd,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc57c51d4978f96a40937e19db35326dca0f5fdd0,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc7c10871096b36b036e41d45d15b32b0cc74b806,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc84350bce9259d11f7518564520c9d3d6dde3871,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc9e8212b505f7463b3356855d452cb0fa6e2b481,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcae1b304a284c700d93c861ceebce054d837dbf3,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcf3ca65ded58e0ef7f22726b5b705d9e30d2bc0e,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd3fe68d8b606205eddce2d9a6e5839e82ecb24eb,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd5404f9caf329b50a13c3de5ef6ecc39ab2d7571,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd59e99927018b995ee9ad6b9003677f1e7393f8a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd6ab15700f2fc1b31f293a32c502bde51cc532a3,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdaf584854eaefd27000ef3bfff4407bd3115a7ba,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdc5f91d10d37f93ffcb36189dbd61310f33db76a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xde2f2aed377e8e9a015a2a91954545aac38fd83a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe0ee80f8546ce8ab232f000afcc61e4ebeb4d14e,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe71f09556786d2183d4c64fb317a2ea2c5cf80e8,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf116569b3f888d639372a5485685a6d8ee28a593,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfa5756494fea34c83808ccb6626f6b7e66d46c4c,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfca2aaeb27a75ea21ee57879242b7de7247a3f04,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x073aba73177668ba1c6661a4ccddbf77dfc8809a,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x0c0c3df3ee78c0e503ae28e14d69a697653b554b,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x0c1e99991dd2f7d374bff13f9f52284ce6cfdae5,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x0d83da5028c2d5e9dd9661d913799396bdf39699,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x10752ae123f8f65ee7609b336c77bb941c584bba,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x10840431b90f516548e439caeeea74d7266a93fc,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x131c71e79b62c38df5123bd89559577e3abbdce7,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x13ca88c90c49024ac11098965b9ff4d4a1550768,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x1991059f78026d50739100d5eeda2723f8d9dd52,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x1d8d739912aae17819618e6e33580284c16785a9,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x1e068f7a77434ec4ff313b087a55ab3b50174ed1,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x1f3e2ab8fe0c6e1f47acdcaa0b3b9db4044f7909,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x1fafb618033fb07d3a99704a47451971976cb586,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x2167e76c32441c4fe1dcbfb1edf0ba2e6d1cd024,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x22510fe99f63ae03ba792c21a29ec10fd87cae08,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x246f1158892117e911d2a5247f37e63f84072150,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x2649bb086552825ced34545388dbc40f6c51fea0,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x270d2924ca13f54632601647fb225db8eb61fb49,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x2d0e9e8197c541704ead0aeb35ef5f03dc35bc6d,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x36e992c989b242a098c02735e66170ea19447861,1
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3a2d016124df975850b84a6a970ecd5725bf793d,1
